Contact Loon Plage;Loon-Plage;59279;50.99071;2.21594
Contact Loos;Loos;59120;50.6086369;3.01415850000001
Contact Lormont;LORMONT;33310;44.8785571;-0.5255256
Contact Loué;Loué;72540;47.993038;-0.15452
Contact Loures Barousse;Loures-Barousse;65370;43.1135741;0.4360817
Contact Louverné;Louverné;53950;48.121499;-0.724255999999969
Contact Maing;Maing;59233;50.312575;3.492018
Contact Mantes La Ville;MANTES LA VILLE;78711;48.97991;1.71138
Contact Maraussan;MARAUSSAN;34370;43.359442;3.16881
Contact Marchiennes;MARCHIENNES;59870;50.6363981;3.0626611
Contact Marcq en Barœul Gabriel;MARCQ EN BAROEUIL;59700;50.655165;3.096703
Contact Maroeuil;MAROEUIL;62161;50.3282597;2.71284679999997
Contact Marseille Camoins;Marseille;13011;43.2974728;5.49665249999998
Contact Marseille Château Gombert;Marseille;13013;43.3472254;5.45036759999994
Contact Martigné-Briand;Martigné-Briand;49540;47.239044;-0.430276
Contact Martigues;Martigues;13500;43.40873;5.05632
Contact Mazères;Mazères;9270;43.250484;1.67775000000006
Contact Mégève;Megève;74120;45.863571;6.624902
Contact Melgven;MELGVEN;29140;47.9099829;-3.839573
Contact Mende;MENDE;48000;44.527384;3.474735
Contact Mérignac;Mérignac;33700;44.8160335;-0.634438499999988
Contact Merville Franceville;Merville-Franceville-Plage;14810;49.2826967;-0.204345500000045
Contact Mesquer;Mesquer;44420;47.394058;-2.459228
Contact Metzervisse;Metzervisse;57940;49.314062;6.2816
Contact Mignaloux Beauvoir;MIGNALOUX BEAUVOIR;86550;46.543425;0.41417100000001
Contact Milhaud;MILHAUD;30540;43.79866;4.315345
Contact Milizac;MILIZAC;29290;48.465998;-4.56751
Contact Miniac Morvan;Miniac-Morvan;35540;48.51443;-1.89972
Contact Mirebeau sur Beze;Mirebeau sur Beze;21310;47.3999945;5.32269040000006
Contact Molsheim;MOLSHEIM;67120;48.543715;7.49151200000006
Contact Moncé en Belin;Moncé-en-Belin;72230;47.9097924;0.17054429999996
Contact Mondragon;Mondragon;84430;44.23962;4.71473
Contact Mons en Pevele;Mons-en-Pévèle;59246;50.479647;3.10166
Contact Monségur;Monségur;33580;44.65053;0.08589
Contact Montcuq;MONTCUQ;46800;44.3420658;1.2061592
Contact Montesquieu Volvestre;Montesquieu-Volvestre;31310;43.2043997;1.22816750000004
Contact Montferrand;Montferrand-le-Château;25320;47.17691;5.91537
Contact Montfort en Chalosse;Montfort-en-Chalosse;40380;43.7103313;-0.834271599999966
Contact Montherme;MONTHERME;8800;49.88497;4.73078
Contact Montigné sur Moine;Montfaucon-Montigné;49230;47.101523;-1.127143
Contact Montigny sur Loing;MONTIGNY SUR LOING;77690;48.335218;2.7452268
Contact Montmartin sur Mer;Montmartin-sur-Mer;50590;48.988684;-1.519614
Contact Montreuil;MONTREUIL;62170;50.4620013;1.76062830000001
Contact Montreuil Juingne;MONTREUIL JUIGNE;49460;47.528095;-0.610944
Contact Montreuil sur Ille;Montreuil sur ille;35440;48.310288;-1.66613099999995
Contact Montville;Montville;76710;49.549535;1.074489
Contact Morée;Morée;41160;47.903352;1.23426100000006
Contact Mortagne;MORTAGNE DU NORD;59158;50.5033002;3.45373840000002
Contact Mours Saint Eusèbe;Mours Saint Eusèbe;26540;45.0686616;5.051465
Contact Mugron;AUDIGNAN;40250;43.7451;-0.7601
Contact Muizon;Muizon;51140;49.27585;3.88948879999998
Contact Mur De Barrez;MUR DE BARREZ;12600;44.84198;2.66091
Contact Nailloux;NAILLOUX;31560;43.35617;1.62309
Contact Nancy Jeanne D'arc;Nancy;54000;48.684258;6.17288389999999
Contact Nancy Keller;Nancy;54000;48.70282;6.17527
Contact Nantes Lou Du Breil;Nantes;44000;47.20865;-1.57163
Contact Nantes Tortiere;NANTES;44300;47.235106;-1.547333
Contact Neuf Brisach;Neuf-Brisach;68600;48.0174186;7.52893700000004
Contact Neung sur Beuvron;NEUNG SUR BEUVRON;41210;47.5166959;1.8146637
Contact Neuville en Ferrain;NEUVILLE EN FERRAIN;59960;50.749377;3.154937
Contact Nouvion en Ponthieu;NOUVION;80860;50.2162158;1.71244019999995
Contact Nouvion sur Meuse;Nouvion-sur-Meuse;8160;49.69842;4.79487
Contact Noyen sur Sarthe;NOYEN SUR SARTHE;72430;47.87143;-0.09766
Contact Nozay;NOZAY;44170;47.563823;-1.618109
Contact Nyons;NYONS;26111;44.36041;5.13978
Contact Ons en Bray;Ons-en-Bray;60650;49.435501;1.914214
Contact Oraison;Oraison;4700;43.917499;5.918108
Contact Orgeval;Orgeval;78630;48.920441;1.975458
Contact Ouistreham;Ouistreham;14150;49.27687;-0.25864
Contact Oye Plage;OYE PLAGE;62215;50.97804;2.04166
Contact Pagny sur Moselle;PAGNY SUR MOSELLE;54530;48.97734;6.02658
Contact Parame;Saint-Malo;35400;48.669401;-1.980697
Contact Pargny sur Saulx;PARGNY SUR SAULX;51340;48.7696034;4.8489743
Contact Parnac;PARNAC;46140;44.490051;1.31503
Contact Paulhan;Paulhan;34230;43.539645;3.45937100000003
Contact Pecquencourt;PECQUENCOURT;59146;50.375524;3.21205599999996
Contact Pelussin;Pélussin;42410;45.41852;4.68925
Contact Penmarch;PENMARCH;29760;47.81164;-4.33814
Contact Perles Et Castelet;Perles-et-Castelet;9110;42.7392136;1.78906770000003
Contact Pernes en Artois;PERNES EN ARTOIS;62550;50.48354;2.40247
Contact Pesmes;Pesmes;70140;47.2789069;5.56477599999994
Contact Petit Couronne;Petit-Couronne;76650;49.3898287;1.03771299999994
Contact Petite Forêt;Petite-Forêt;59494;50.371723;3.47492
Contact Peymeinade;PEYMEINADE;6530;43.638986;6.868497
Contact Picauville;Picauville;50360;49.380445;-1.41985299999999
Contact Picquigny;Picquigny;80310;49.94849;2.143339
Contact PIerre Benite;PIERRE BENITE;69310;45.6987472;4.823865
Contact Pithiviers;Pithiviers;45300;48.1721138;2.25559640000006
Contact Pleaux;Pleaux;15700;45.1333977;2.22377110000002
Contact Plescop;Plescop;56890;48.920695;1.975372
Contact Plessé;Plessé;44630;47.5420595;-1.88243480000006
Contact Plouguerneau;PLOUGUERNEAU;29880;48.60618;-4.50699
Contact Plouvorn;PLOUVORN;29420;48.578234;-4.04766
Contact Poey;Poey-de-Lescar;64230;43.346185;-0.47911
Contact Poitiers Patis;POITIERS;86000;46.555962;0.396139
Contact Pont De Vaux;PONT DE VAUX;1190;46.4327438;4.93689949999998
Contact Pontarlier;PONTARLIER;25300;46.894114;6.365623
Contact Pontcharra;PONTCHARRA;38530;45.432702;6.019131
Contact POTIGNY;POTIGNY;14420;48.970807;-0.243744
Contact Pougues Les Eaux;Pougues les Eaux;58320;47.073129;3.098925
Contact Puylaurens;PUYLAURENS;81700;43.57184;2.01384
Contact Quend;Quend;80120;50.329779;1.592267
Contact Quimper Kermoysan;QUIMPER;29000;47.997542;-4.09789899999998
Contact Rabastens De Bigorre;Rabastens-de-Bigorre;65140;43.387361;0.150912999999946
Contact Rabastens sur Tarn;RABASTENS SUR TARN;81800;43.8227386;1.72404929999993
Contact Rampan;RAMPAN;50000;49.1634;-1.12703
Contact Ranville;Ranville;14860;49.232102;-0.257152000000019
Contact Reims Hodin;Reims;51100;49.225838;4.037111
Contact Renwez;Renwez;8150;49.797548;4.59554300000002
Contact Requista;Requista;12170;44.03095;2.53599
Contact Rethel;RETHEL;8300;49.50548;4.36246
Contact Reuilly;REUILLY;36260;47.0823632;2.04426799999999
Contact Riaille;RIAILLE;44440;47.517894;-1.29571
Contact Rians;Rians;83560;43.606422;5.751298
Contact Rieux Minervois;RIEUX MINERVOIS;11160;43.2835131;2.57603270000004
Contact Rilhac Rancon;Rilhac-Rancon;87570;45.899195;1.311416
Contact Rimogne;Rimogne;8150;49.8427509;4.53188750000004
Contact Rinxent;RINXENT;62720;50.807;1.72562
Contact Riscle;Riscle;32344;43.6547958;-0.0878125000000409
Contact Rochefort Montagne;Rochefort-Montagne;63210;45.6851001;2.79631319999999
Contact Rodez;RODEZ;12000;44.3510952;2.57359919999999
Contact Roeux;Roeux;62118;50.29988;2.89593
